pair_id,split,structural_family,reference_path,search_path,gt_x,gt_y,dose_search,rotation_deg,extra_scale,crosses_mat_boundary,crosses_strip_boundary,periodicity_score,uniqueness_score,num_mats,pred_x,pred_y,error_px,confidence,ambiguity_ratio,ambiguous,runtime_s,ranking_mode
ho_scale_drift_000,held_out,ho_scale_drift,data/held_out/ho_scale_drift_000_reference.png,data/held_out/ho_scale_drift_000_search.png,58.65002069506844,137.08849159332988,220.0,0.0,1.0686440176874856,False,False,0.4090909090909091,0.0,1.0,58.90294577926397,137.04952215775847,0.255909583884759,0.942679524421692,0.9950836323114648,True,3.62344270000176,classical
ho_scale_drift_001,held_out,ho_scale_drift,data/held_out/ho_scale_drift_001_reference.png,data/held_out/ho_scale_drift_001_search.png,429.5282181492831,142.8250275515963,220.0,0.0,0.9828700397589536,False,False,0.8181818181818182,0.0,1.0,429.9654577486217,142.8425302952528,0.437589777377519,0.8582407236099243,0.9799969303189344,False,3.633424999992712,classical
ho_scale_drift_002,held_out,ho_scale_drift,data/held_out/ho_scale_drift_002_reference.png,data/held_out/ho_scale_drift_002_search.png,631.6964034435907,701.19532682142,220.0,0.0,0.9014127545762546,False,False,0.6363636363636364,0.0,1.0,669.5781500339508,174.79375380277634,527.7628660688802,0.8779966831207275,0.995752032879078,True,3.605272599990713,classical
ho_scale_drift_003,held_out,ho_scale_drift,data/held_out/ho_scale_drift_003_reference.png,data/held_out/ho_scale_drift_003_search.png,561.5627178027022,110.69708946570678,220.0,0.0,1.0487686167410917,True,True,0.3181818181818182,0.95,2.0,562.0076818657108,110.68345266580582,0.4451729772578668,0.9193639755249025,0.9927109493238232,True,3.615043700003298,classical
ho_scale_drift_004,held_out,ho_scale_drift,data/held_out/ho_scale_drift_004_reference.png,data/held_out/ho_scale_drift_004_search.png,220.718760074502,285.41631360659125,220.0,0.0,1.0401535937634936,True,True,0.5227272727272727,0.95,2.0,220.9487963281572,285.397369235754,0.2308150064058762,0.9354773163795472,0.8287568323201997,False,3.5834656999941217,classical
ho_scale_drift_005,held_out,ho_scale_drift,data/held_out/ho_scale_drift_005_reference.png,data/held_out/ho_scale_drift_005_search.png,55.41576222773784,431.6691705790376,220.0,0.0,1.0846163400152773,False,False,0.8181818181818182,0.0,1.0,55.44433446973562,431.6354791969061,0.044175584237308,0.8483183979988098,0.9875319174439824,False,3.6190873000014103,classical
ho_scale_drift_006,held_out,ho_scale_drift,data/held_out/ho_scale_drift_006_reference.png,data/held_out/ho_scale_drift_006_search.png,86.22338892502263,913.3877232826136,220.0,0.0,0.9722194809092514,False,False,0.6363636363636364,0.0,1.0,658.0211004521698,450.9097856283188,735.4172052139197,0.8988507390022278,0.9970627072707792,True,3.61563169999863,classical
ho_scale_drift_007,held_out,ho_scale_drift,data/held_out/ho_scale_drift_007_reference.png,data/held_out/ho_scale_drift_007_search.png,691.4939533606148,109.5980574738794,220.0,0.0,1.059147972127294,False,False,0.9090909090909092,0.0,1.0,691.8319358080626,109.56184676289558,0.3399166815158238,0.8243907690048218,0.9957003776015324,True,3.6202338000002783,classical
ho_scale_drift_008,held_out,ho_scale_drift,data/held_out/ho_scale_drift_008_reference.png,data/held_out/ho_scale_drift_008_search.png,680.8460468358187,787.1318806707048,220.0,0.0,1.0008082282004356,True,True,0.7045454545454546,0.95,2.0,680.4714479744434,787.0867157131433,0.3773117813363031,0.9012115597724916,0.9829027737828376,False,3.603412999989814,classical
ho_scale_drift_009,held_out,ho_scale_drift,data/held_out/ho_scale_drift_009_reference.png,data/held_out/ho_scale_drift_009_search.png,303.56296177335133,773.9656838415408,220.0,0.0,0.9340800676493042,True,True,0.4848484848484849,1.0,4.0,303.372089356184,773.9825909007341,0.1916197492062416,0.94566810131073,0.8426582841275362,False,3.646441899996717,classical
ho_vignette_gamma_000,held_out,ho_vignette_gamma,data/held_out/ho_vignette_gamma_000_reference.png,data/held_out/ho_vignette_gamma_000_search.png,391.3,725.1,220.0,0.0,1.0,False,False,1.0,0.0,1.0,391.12921415269375,725.0883205011487,0.1711847432849556,0.7942035794258118,0.9824011737754254,False,3.618991499999538,classical
ho_vignette_gamma_001,held_out,ho_vignette_gamma,data/held_out/ho_vignette_gamma_001_reference.png,data/held_out/ho_vignette_gamma_001_search.png,477.0,481.6,220.0,0.0,1.0,False,True,0.8181818181818182,0.6,1.0,477.0245160739869,481.6167202293873,0.0296749718532836,0.8685802817344666,0.9317102330514916,False,3.630773599987151,classical
ho_vignette_gamma_002,held_out,ho_vignette_gamma,data/held_out/ho_vignette_gamma_002_reference.png,data/held_out/ho_vignette_gamma_002_search.png,652.8,55.1,220.0,0.0,1.0,False,False,0.8181818181818182,0.0,1.0,653.1333611309528,55.10627724975348,0.333420226582988,0.8662946820259094,0.9899712488216434,False,3.616568199999165,classical
ho_vignette_gamma_003,held_out,ho_vignette_gamma,data/held_out/ho_vignette_gamma_003_reference.png,data/held_out/ho_vignette_gamma_003_search.png,932.0,485.1,220.0,0.0,1.0,False,True,0.9090909090909092,0.6,1.0,931.9693892523646,485.0890200510621,0.0325204112746934,0.8620821237564087,0.9855106753364956,False,3.666669600002933,classical
ho_vignette_gamma_004,held_out,ho_vignette_gamma,data/held_out/ho_vignette_gamma_004_reference.png,data/held_out/ho_vignette_gamma_004_search.png,106.6,216.7,220.0,0.0,1.0,False,True,1.0,0.6,1.0,106.93195395171642,216.7444305121899,0.334914162844165,0.8180261850357056,0.9878142277416202,False,3.6175147999892943,classical
ho_vignette_gamma_005,held_out,ho_vignette_gamma,data/held_out/ho_vignette_gamma_005_reference.png,data/held_out/ho_vignette_gamma_005_search.png,874.0,432.6,220.0,0.0,1.0,False,False,0.8181818181818182,0.0,1.0,873.9933253126219,457.9770123977214,25.377013275512876,0.8259350657463074,0.9980231496372456,True,3.612659000005806,classical
ho_vignette_gamma_006,held_out,ho_vignette_gamma,data/held_out/ho_vignette_gamma_006_reference.png,data/held_out/ho_vignette_gamma_006_search.png,871.8,139.3,220.0,0.0,1.0,False,False,0.6363636363636364,0.0,1.0,439.9544423632324,353.0753298997879,481.86147109348127,0.8723383545875549,0.9962184862753068,True,3.612283499998739,classical
ho_vignette_gamma_007,held_out,ho_vignette_gamma,data/held_out/ho_vignette_gamma_007_reference.png,data/held_out/ho_vignette_gamma_007_search.png,138.9,474.8,220.0,0.0,1.0,False,True,0.9090909090909092,0.6,1.0,138.8871442824602,474.8181893527508,0.0222737968688494,0.8475430011749268,0.990894419544212,True,3.5842187000089325,classical
ho_vignette_gamma_008,held_out,ho_vignette_gamma,data/held_out/ho_vignette_gamma_008_reference.png,data/held_out/ho_vignette_gamma_008_search.png,149.3,938.9,220.0,0.0,1.0,False,False,1.0,0.0,1.0,148.95979231223464,938.9076435342432,0.340293541564318,0.7915195822715759,0.984118146059018,False,3.475091499989503,classical
ho_vignette_gamma_009,held_out,ho_vignette_gamma,data/held_out/ho_vignette_gamma_009_reference.png,data/held_out/ho_vignette_gamma_009_search.png,188.6,272.0,220.0,0.0,1.0,True,True,0.8636363636363636,0.95,2.0,188.8031083345413,271.9973701720592,0.2031253592123588,0.8619247078895569,0.9646032967843804,False,3.296146900000167,classical
ch_combined_acquisition_000,challenge,ch_combined_acquisition,data/challenge/ch_combined_acquisition_000_reference.png,data/challenge/ch_combined_acquisition_000_search.png,742.275607344381,426.8369220348683,60.0,-3.1663165987304547,0.9878098982843416,False,True,0.6363636363636364,0.6,1.0,742.4075793027878,426.8822235390544,0.1395307281112131,0.8262960910797119,0.9884402653750126,False,3.279681599989999,classical
ch_combined_acquisition_001,challenge,ch_combined_acquisition,data/challenge/ch_combined_acquisition_001_reference.png,data/challenge/ch_combined_acquisition_001_search.png,942.8284803777068,152.7929657229181,60.0,2.142329235374349,1.0406631343898467,False,False,1.0,0.0,1.0,883.049748070538,155.00848818477243,59.81977412220078,0.6437324285507202,0.9927690069238644,True,3.2732589000079315,classical
ch_combined_acquisition_002,challenge,ch_combined_acquisition,data/challenge/ch_combined_acquisition_002_reference.png,data/challenge/ch_combined_acquisition_002_search.png,96.38031920742226,613.9887110215761,60.0,0.4149865688175147,0.9525075214088596,False,False,0.0,0.0,1.0,96.24011689424516,614.0355257280171,0.1478117226723445,0.8757762312889099,0.9862063703835688,False,3.316508900010376,classical
ch_combined_acquisition_003,challenge,ch_combined_acquisition,data/challenge/ch_combined_acquisition_003_reference.png,data/challenge/ch_combined_acquisition_003_search.png,751.110974316236,298.0701055718304,60.0,2.249904747453789,1.007962571076778,False,True,0.8181818181818182,0.6,1.0,751.2121451795101,298.03469858691096,0.1071876772614649,0.796120285987854,0.9316154266456296,False,3.3009959000046365,classical
ch_combined_acquisition_004,challenge,ch_combined_acquisition,data/challenge/ch_combined_acquisition_004_reference.png,data/challenge/ch_combined_acquisition_004_search.png,789.9525173263576,472.3269484219748,60.0,-1.3994633773868663,0.9048503631133396,True,True,0.6363636363636364,0.95,2.0,789.9219362139702,472.4014747813344,0.0805567047132242,0.821129322052002,0.9706590262788228,False,3.26871430000756,classical
ch_combined_acquisition_005,challenge,ch_combined_acquisition,data/challenge/ch_combined_acquisition_005_reference.png,data/challenge/ch_combined_acquisition_005_search.png,68.81256373020317,273.28907554251776,60.0,0.5167675715982449,1.0685387281332388,True,True,0.8181818181818182,0.95,2.0,69.08563677221537,273.3184063732624,0.2746437399722913,0.7690938711166382,0.9798006766355216,False,3.315714600001229,classical
ch_combined_acquisition_006,challenge,ch_combined_acquisition,data/challenge/ch_combined_acquisition_006_reference.png,data/challenge/ch_combined_acquisition_006_search.png,598.6927974861197,312.2324291512772,60.0,-1.524429009847303,1.034946469719684,False,True,0.4090909090909091,0.6,1.0,629.8183723241091,313.0235368050635,31.135626865620598,0.8890273571014404,0.9988233640872216,True,3.286335800003144,classical
ch_combined_acquisition_007,challenge,ch_combined_acquisition,data/challenge/ch_combined_acquisition_007_reference.png,data/challenge/ch_combined_acquisition_007_search.png,518.3713232221846,18.219025716697463,60.0,-0.1346163122749839,1.0980465083860889,True,True,0.3181818181818182,0.95,2.0,518.5977561548352,62.418963335454464,44.20051761433342,0.8703284859657288,0.989957326169596,False,3.28936490000342,classical
ch_barrel_charging_000,challenge,ch_barrel_charging,data/challenge/ch_barrel_charging_000_reference.png,data/challenge/ch_barrel_charging_000_search.png,804.1,690.6,220.0,0.0,1.0,True,True,0.7727272727272727,0.95,2.0,803.503844588995,690.2724128961563,0.6802312729324508,0.9034883379936218,0.9735501716945996,False,3.300062499998603,classical
ch_barrel_charging_001,challenge,ch_barrel_charging,data/challenge/ch_barrel_charging_001_reference.png,data/challenge/ch_barrel_charging_001_search.png,432.6,110.2,220.0,0.0,1.0,False,False,0.9090909090909092,0.0,1.0,433.0599360913038,111.00297774979845,0.9253726140075642,0.8332393765449524,0.987442055069886,False,3.30751009999949,classical
ch_barrel_charging_002,challenge,ch_barrel_charging,data/challenge/ch_barrel_charging_002_reference.png,data/challenge/ch_barrel_charging_002_search.png,129.6,522.2,220.0,0.0,1.0,True,True,0.7045454545454546,0.95,2.0,130.17959555983543,522.1215245947242,0.5848840929741279,0.9110744595527648,0.9757192747302914,False,3.2864133999974,classical
ch_barrel_charging_003,challenge,ch_barrel_charging,data/challenge/ch_barrel_charging_003_reference.png,data/challenge/ch_barrel_charging_003_search.png,139.6,937.0,220.0,0.0,1.0,False,False,0.8181818181818182,0.0,1.0,380.8837039396167,609.0095394039527,407.1800191915461,0.8431636691093445,0.9959636472347292,True,3.3161064999876544,classical
ch_barrel_charging_004,challenge,ch_barrel_charging,data/challenge/ch_barrel_charging_004_reference.png,data/challenge/ch_barrel_charging_004_search.png,253.5,539.9,220.0,0.0,1.0,True,True,0.4393939393939394,1.0,4.0,253.6364146471024,539.8685571849346,0.1399914517507937,0.880568265914917,0.7088315796057315,False,3.289546900006826,classical
ch_barrel_charging_005,challenge,ch_barrel_charging,data/challenge/ch_barrel_charging_005_reference.png,data/challenge/ch_barrel_charging_005_search.png,540.2,702.5,220.0,0.0,1.0,True,True,0.2045454545454545,0.95,2.0,539.9745987001806,702.4093973040581,0.2429291964178411,0.9030380249023438,0.9848368340401984,False,3.275188899991917,classical
ch_barrel_charging_006,challenge,ch_barrel_charging,data/challenge/ch_barrel_charging_006_reference.png,data/challenge/ch_barrel_charging_006_search.png,307.2,510.0,220.0,0.0,1.0,True,True,0.3181818181818182,0.95,2.0,307.21096712350845,510.0983578786254,0.098967419314325,0.9255460500717164,0.8575604230939988,False,3.277988899993943,classical
ch_barrel_charging_007,challenge,ch_barrel_charging,data/challenge/ch_barrel_charging_007_reference.png,data/challenge/ch_barrel_charging_007_search.png,629.7,944.8,220.0,0.0,1.0,False,False,0.0,0.0,1.0,628.8510570079088,943.685935229063,1.4006586013956197,0.9193546175956726,0.9949607795173444,True,3.303506399999605,classical
ch_speckle_saltpepper_000,challenge,ch_speckle_saltpepper,data/challenge/ch_speckle_saltpepper_000_reference.png,data/challenge/ch_speckle_saltpepper_000_search.png,738.4,358.8,220.0,0.0,1.0,False,True,0.4090909090909091,0.6,1.0,738.5388051569462,358.80714620649815,0.1389889918740854,0.8440696597099304,0.983104466385084,False,3.283685400005197,classical
ch_speckle_saltpepper_001,challenge,ch_speckle_saltpepper,data/challenge/ch_speckle_saltpepper_001_reference.png,data/challenge/ch_speckle_saltpepper_001_search.png,279.8,741.6,220.0,0.0,1.0,True,True,0.0,0.95,2.0,279.58779269456863,741.6141445338726,0.212678180161761,0.8542231917381287,0.9887874161278588,False,3.3172821999905864,classical
ch_speckle_saltpepper_002,challenge,ch_speckle_saltpepper,data/challenge/ch_speckle_saltpepper_002_reference.png,data/challenge/ch_speckle_saltpepper_002_search.png,235.7,135.4,220.0,0.0,1.0,True,True,0.6363636363636364,0.95,2.0,236.1185182631016,135.41361090540886,0.4187395291772914,0.8302558064460754,0.9928059258340338,True,3.3088652000005823,classical
ch_speckle_saltpepper_003,challenge,ch_speckle_saltpepper,data/challenge/ch_speckle_saltpepper_003_reference.png,data/challenge/ch_speckle_saltpepper_003_search.png,483.4,843.6,220.0,0.0,1.0,False,True,1.0,0.6,1.0,483.0795216113329,843.5991709828377,0.3204794609208302,0.6992818713188171,0.9420408433240256,False,3.310598600000958,classical
ch_speckle_saltpepper_004,challenge,ch_speckle_saltpepper,data/challenge/ch_speckle_saltpepper_004_reference.png,data/challenge/ch_speckle_saltpepper_004_search.png,457.1,353.6,220.0,0.0,1.0,False,False,0.8181818181818182,0.0,1.0,457.1454625874758,405.090520426631,51.49054049679572,0.7707335352897644,0.99345235853445,True,3.301336200005608,classical
ch_speckle_saltpepper_005,challenge,ch_speckle_saltpepper,data/challenge/ch_speckle_saltpepper_005_reference.png,data/challenge/ch_speckle_saltpepper_005_search.png,652.1,736.1,220.0,0.0,1.0,False,True,1.0,0.6,1.0,651.8801338374615,736.170979693532,0.2310394908307249,0.6707300543785095,0.9715830904569926,False,3.2931079999980284,classical
ch_speckle_saltpepper_006,challenge,ch_speckle_saltpepper,data/challenge/ch_speckle_saltpepper_006_reference.png,data/challenge/ch_speckle_saltpepper_006_search.png,927.2,533.7,220.0,0.0,1.0,True,True,0.8181818181818182,0.95,2.0,927.1356922984124,533.7351305782795,0.0732778139257996,0.7493266463279724,0.9618303614929348,False,3.305587299997569,classical
ch_speckle_saltpepper_007,challenge,ch_speckle_saltpepper,data/challenge/ch_speckle_saltpepper_007_reference.png,data/challenge/ch_speckle_saltpepper_007_search.png,93.8,401.3,220.0,0.0,1.0,False,False,0.0,0.0,1.0,93.95305258408187,401.280882447958,0.154241934279312,0.8683863878250122,0.9988023973468242,True,3.334657500003232,classical
ch_worst_case_000,challenge,ch_worst_case,data/challenge/ch_worst_case_000_reference.png,data/challenge/ch_worst_case_000_search.png,287.6025293461967,549.0822802882095,45.0,-2.521221738171878,1.067239675565275,True,True,1.0,0.95,2.0,287.5755524337292,549.033519551158,0.0557257865273665,0.6448420286178589,0.9502361384327476,False,3.48092600000382,classical
ch_worst_case_001,challenge,ch_worst_case,data/challenge/ch_worst_case_001_reference.png,data/challenge/ch_worst_case_001_search.png,362.9947691794672,311.92233911973625,45.0,-2.161118528260988,1.0480359130976042,True,True,1.0,1.0,4.0,363.22533535957336,311.85152983665466,0.2411943572708062,0.6497477889060974,0.9690936366240804,False,3.5489123000006657,classical
ch_worst_case_002,challenge,ch_worst_case,data/challenge/ch_worst_case_002_reference.png,data/challenge/ch_worst_case_002_search.png,323.40262716078206,190.9364064095465,45.0,1.8884067754729,0.9899815874271152,True,True,1.0,0.95,2.0,677.820329874754,420.864880502224,422.4677634987508,0.6040088534355164,0.9895268082269388,False,3.5591163000062807,classical
ch_worst_case_003,challenge,ch_worst_case,data/challenge/ch_worst_case_003_reference.png,data/challenge/ch_worst_case_003_search.png,704.0336920559079,156.59875458530894,45.0,1.117376652314082,1.0821337781434253,True,True,1.0,0.95,2.0,704.5103421527892,177.75757068395615,21.16418422739769,0.6925334334373474,0.9967440651916816,True,3.61509420000948,classical
ch_worst_case_004,challenge,ch_worst_case,data/challenge/ch_worst_case_004_reference.png,data/challenge/ch_worst_case_004_search.png,378.5725429622262,679.5728138724202,45.0,-3.9850935878345606,0.9779847392576616,True,True,1.0,0.95,2.0,378.4638563990593,679.5450189113617,0.112184352176546,0.6165452599525452,0.9552541673542692,False,3.639844499994069,classical
ch_worst_case_005,challenge,ch_worst_case,data/challenge/ch_worst_case_005_reference.png,data/challenge/ch_worst_case_005_search.png,673.615246877208,776.4249253843411,45.0,2.1562300189024493,1.0289715344669723,True,True,1.0,0.95,2.0,649.9279863163829,145.9851742023602,630.8845902249273,0.6864814758300781,0.9983071476797236,True,3.7083688999991855,classical
ch_worst_case_006,challenge,ch_worst_case,data/challenge/ch_worst_case_006_reference.png,data/challenge/ch_worst_case_006_search.png,679.1660178921826,545.4980632250146,45.0,1.4068991067682362,0.9323987058723,True,True,1.0,0.95,2.0,680.5344065017998,608.3580834567547,62.874912571881225,0.6848270893096924,0.9917548138768886,True,3.663199000002351,classical
ch_worst_case_007,challenge,ch_worst_case,data/challenge/ch_worst_case_007_reference.png,data/challenge/ch_worst_case_007_search.png,501.3246838720337,650.0134464321193,45.0,-0.5859758708565694,0.9529355370482188,True,True,1.0,0.95,2.0,501.0916285663843,650.1382457464933,0.2643664962879329,0.6261768937110901,0.9951463542209537,True,3.675623099989025,classical
cross_generator_00000,cross_generator,cross_generator_external,data/cross_generator/reference/00000.png,data/cross_generator/search/00000.png,794.9,198.7,200.0,0.0,1.0,False,False,,,,699.901505485177,491.97104353643954,308.2736105102658,0.8979342579841614,0.9954974620701174,True,3.624103599999216,classical
cross_generator_00001,cross_generator,cross_generator_external,data/cross_generator/reference/00001.png,data/cross_generator/search/00001.png,827.0,616.3,200.0,0.0,1.0,False,False,,,,826.0596305206418,616.2796618044376,0.940589389642014,0.8949952125549316,0.8963526290916977,False,3.726098700004514,classical
cross_generator_00002,cross_generator,cross_generator_external,data/cross_generator/reference/00002.png,data/cross_generator/search/00002.png,262.0,714.3,200.0,0.0,1.0,False,False,,,,260.9335473775864,714.2798337638378,1.066643273514565,0.8913800716400146,0.91420323378141,False,3.647769099989091,classical
cross_generator_00003,cross_generator,cross_generator_external,data/cross_generator/reference/00003.png,data/cross_generator/search/00003.png,835.4,137.7,200.0,0.0,1.0,False,False,,,,835.1892638802528,137.71692043542862,0.2114143166892323,0.9390066862106324,0.9252457071313942,False,3.6433898999966914,classical
cross_generator_00004,cross_generator,cross_generator_external,data/cross_generator/reference/00004.png,data/cross_generator/search/00004.png,677.2,511.8,200.0,0.0,1.0,False,False,,,,762.9775906410068,511.8077364116907,85.77759098988616,0.9193581342697144,0.9992106595644396,True,3.662660300004063,classical
cross_generator_00005,cross_generator,cross_generator_external,data/cross_generator/reference/00005.png,data/cross_generator/search/00005.png,298.8,139.9,200.0,0.0,1.0,False,False,,,,298.55328845977783,139.90003792196512,0.2467115431366669,0.9421672821044922,0.9725098665497898,False,3.6454289999965113,classical
cross_generator_00006,cross_generator,cross_generator_external,data/cross_generator/reference/00006.png,data/cross_generator/search/00006.png,177.8,571.7,200.0,0.0,1.0,False,False,,,,176.89975730329752,571.7383671998978,0.90105990644028,0.9040802121162416,0.985895126625228,False,3.639274100001785,classical
cross_generator_00007,cross_generator,cross_generator_external,data/cross_generator/reference/00007.png,data/cross_generator/search/00007.png,181.6,946.2,200.0,0.0,1.0,False,False,,,,180.16988922655585,931.0572578497232,15.210123492401207,0.8145512342453003,0.9905534226719904,True,3.67543509999814,classical
cross_generator_00008,cross_generator,cross_generator_external,data/cross_generator/reference/00008.png,data/cross_generator/search/00008.png,428.7,882.2,200.0,0.0,1.0,False,False,,,,427.3759790658951,882.148267224431,1.3250312124686372,0.8034549951553345,0.9767007340943868,False,3.6549156999972174,classical
cross_generator_00009,cross_generator,cross_generator_external,data/cross_generator/reference/00009.png,data/cross_generator/search/00009.png,874.9,597.8,200.0,0.0,1.0,False,False,,,,874.0240853875875,597.8320055007935,0.8764991502098906,0.8828821182250977,0.646298104602768,False,3.659392999994452,classical
cross_generator_00010,cross_generator,cross_generator_external,data/cross_generator/reference/00010.png,data/cross_generator/search/00010.png,491.1,776.1,200.0,0.0,1.0,False,False,,,,489.917492672801,776.113258883357,1.182581657589534,0.9561340808868408,0.993155840298909,True,3.62463319998642,classical
cross_generator_00011,cross_generator,cross_generator_external,data/cross_generator/reference/00011.png,data/cross_generator/search/00011.png,846.8,359.4,200.0,0.0,1.0,False,False,,,,846.2977168858051,359.3899117708206,0.5023844137443223,0.9187849760055542,0.9904891150978804,True,3.6680048999987775,classical
cross_generator_00012,cross_generator,cross_generator_external,data/cross_generator/reference/00012.png,data/cross_generator/search/00012.png,928.9,666.5,200.0,0.0,1.0,False,False,,,,645.8257928043604,763.2696941494942,299.15778526594715,0.8666785359382629,0.999434130422209,True,3.6352900999918343,classical
cross_generator_00013,cross_generator,cross_generator_external,data/cross_generator/reference/00013.png,data/cross_generator/search/00013.png,947.9,858.7,200.0,0.0,1.0,False,False,,,,946.646388143301,858.7558684051037,1.2548561534873452,0.916086494922638,0.904653804860456,False,3.642284700006712,classical
cross_generator_00014,cross_generator,cross_generator_external,data/cross_generator/reference/00014.png,data/cross_generator/search/00014.png,268.1,743.7,200.0,0.0,1.0,False,False,,,,267.06048237904906,743.7077398300171,1.0395464343819552,0.8455087542533875,0.8350964869717439,False,3.6225193999998737,classical
cross_generator_00015,cross_generator,cross_generator_external,data/cross_generator/reference/00015.png,data/cross_generator/search/00015.png,722.9,262.9,200.0,0.0,1.0,False,False,,,,722.3220536112785,262.9318699911237,0.5788244332873158,0.8054623007774353,0.9675449914029872,False,3.666409099998418,classical
cross_generator_00016,cross_generator,cross_generator_external,data/cross_generator/reference/00016.png,data/cross_generator/search/00016.png,559.9,690.9,200.0,0.0,1.0,False,False,,,,558.7844393104315,690.9385881461203,1.1162278876338578,0.8702678680419922,0.8671700179279419,False,3.632490600008168,classical
cross_generator_00017,cross_generator,cross_generator_external,data/cross_generator/reference/00017.png,data/cross_generator/search/00017.png,360.1,58.3,200.0,0.0,1.0,False,False,,,,359.94318962842226,58.25893124938011,0.1620991514840046,0.8298884630203247,0.9980581356982272,True,3.694384999995236,classical
cross_generator_00018,cross_generator,cross_generator_external,data/cross_generator/reference/00018.png,data/cross_generator/search/00018.png,121.2,883.6,200.0,0.0,1.0,False,False,,,,119.93194887042046,883.6113126277924,1.2681015900847743,0.8784891366958618,0.9722230778740072,False,3.632285299987416,classical
cross_generator_00019,cross_generator,cross_generator_external,data/cross_generator/reference/00019.png,data/cross_generator/search/00019.png,564.2,154.5,200.0,0.0,1.0,False,False,,,,563.9293577373028,154.50483882427216,0.2706855160111681,0.808266282081604,0.9059434423232609,False,3.6668920000083753,classical
